BLBD,30-Oct-2020,11.45,11.7277,11.41,11.54,51500
BLCM,30-Oct-2020,3.87,3.87,3.21,3.71,1093800
BLCN,30-Oct-2020,33.35,33.4,32.88,33.11,61600
BLCT,30-Oct-2020,10.6,10.6,9.91,9.96,107300
BLDP,30-Oct-2020,15.3,15.7199,14.54,14.77,3042000
BLDR,30-Oct-2020,32,32.97,30.05,30.3,4407900
BLFS,30-Oct-2020,30.49,31.87,28.44,28.71,459700
BLI,30-Oct-2020,74.73,75.48,71.525,72.57,77600
BLIN,30-Oct-2020,2.11,2.125,2.0208,2.08,42100
BLKB,30-Oct-2020,51.09,51.93,48.57,49.34,948700
BLMN,30-Oct-2020,14.31,14.57,13.66,13.98,2497700
BLNK,30-Oct-2020,7.88,7.9444,7.53,7.76,904900
BLNKW,30-Oct-2020,3.86,4.17,3.85,3.94,35300
BLPH,30-Oct-2020,8.23,8.5832,8,8.43,39200
BLRX,30-Oct-2020,2.28,3.1,1.96,1.98,213121300
BLSA,30-Oct-2020,10.29,10.42,10.21,10.33,136600
BLU,30-Oct-2020,2.37,2.39,2.25,2.31,480500
BLUE,30-Oct-2020,52.83,53.79,51.46,51.71,623200
BMCH,30-Oct-2020,40.15,42.96,39.32,39.59,1056000
BMLP,30-Oct-2020,28.1,28.27,28.1,28.27,1400
BMRA,30-Oct-2020,5.3,5.54,5.27,5.46,145100
BMRC,30-Oct-2020,30.43,30.59,29.82,30.14,25600
BMRN,30-Oct-2020,73.74,74.5697,72.4,74.43,1513500
BMTC,30-Oct-2020,26.48,27.17,26.46,26.86,79300
BND,30-Oct-2020,87.68,87.76,87.5,87.58,9731400
BNDW,30-Oct-2020,81.72,81.7286,81.57,81.58,26200
BNDX,30-Oct-2020,58.38,58.39,58.27,58.34,3025000
BNFT,30-Oct-2020,10.64,10.64,10.14,10.27,265700
BNGO,30-Oct-2020,0.5136,0.5209,0.4812,0.4917,4088600
BNGOW,30-Oct-2020,0.176,0.1761,0.176,0.1761,5500
BNR,30-Oct-2020,31.05,31.475,30.595,30.87,170100
BNSO,30-Oct-2020,4.67,4.67,4.17,4.31,24400
BNTC,30-Oct-2020,2.75,2.78,2.6,2.69,60300
BNTX,30-Oct-2020,87.01,88.5,83.05,85.36,2258200
BOCH,30-Oct-2020,7.83,8.07,7.78,8.01,34500
BOKF,30-Oct-2020,58.56,59.24,58.13,58.74,323600
BOKFL,30-Oct-2020,25.475,25.55,25.474,25.55,12000
BOMN,30-Oct-2020,16.1,16.53,15.85,15.98,88800
BOOM,30-Oct-2020,34.58,36.2299,34.58,35.57,72700
BOSC,30-Oct-2020,2.52,2.55,2.48,2.48,700
BOTJ,30-Oct-2020,10.03,10.25,9.86,9.86,5000
BOTZ,30-Oct-2020,27.89,27.99,27.53,27.71,1524100
BOWX,30-Oct-2020,9.69,9.8,9.69,9.8,8100
BOWXU,30-Oct-2020,10,10.03,9.98,9.98,100600
BOWXW,30-Oct-2020,1.19,1.19,1.19,1.19,200
BOXL,30-Oct-2020,1.36,1.406,1.3,1.33,1460300
BPFH,30-Oct-2020,6.21,6.37,6.08,6.18,1239400
BPMC,30-Oct-2020,106.08,106.08,100.98,102.28,625200
BPOP,30-Oct-2020,41.59,42.64,41.13,42.2,685200
BPOPM,30-Oct-2020,25.5,25.67,25.26,25.62,9200
BPOPN,30-Oct-2020,25.82,26,25.785,26,1400
BPRN,30-Oct-2020,20.21,20.21,19.57,19.67,4800
BPTH,30-Oct-2020,3.45,3.48,3.18,3.28,308400
BPY,30-Oct-2020,14.03,14.42,13.745,13.89,1663400
BPYPN,30-Oct-2020,19.25,19.52,19.1,19.4,43300
BPYPO,30-Oct-2020,20.15,20.31,20,20.2,33400
BPYPP,30-Oct-2020,20.75,20.88,20.64,20.88,30400
BPYU,30-Oct-2020,14.94,14.9467,14.5,14.75,310200
BPYUP,30-Oct-2020,18.78,18.78,18.5,18.7,75100
BRID,30-Oct-2020,18.49,18.59,18.25,18.25,1100
BRKL,30-Oct-2020,9.5,9.74,9.45,9.58,329200
BRKR,30-Oct-2020,41.61,42.67,41.3127,42.54,469200
BRKS,30-Oct-2020,47.79,48.27,46.22,46.7,417900
BRLI,30-Oct-2020,9.78,9.8379,9.78,9.78,25300
BRLIW,30-Oct-2020,0.17,0.171,0.1599,0.1599,6300
BROG,30-Oct-2020,8.99,9.87,8.86,9.86,19200
BROGW,30-Oct-2020,0.47,0.47,0.47,0.47,100
BRP,30-Oct-2020,25.53,25.73,25.295,25.5,141400
BRPAR,30-Oct-2020,0.2001,0.2001,0.2001,0.2001,100
BRPAW,30-Oct-2020,0.21,0.2645,0.2,0.2645,11400
BRQS,30-Oct-2020,0.96,0.989,0.88,0.927,716100
BRY,30-Oct-2020,2.75,2.75,2.58,2.62,411700
BSAE,30-Oct-2020,25.2712,25.3109,25.2712,25.3109,300
BSBE,30-Oct-2020,25.86,25.86,25.785,25.785,300
BSBK,30-Oct-2020,7.79,7.95,7.78,7.9,8300
BSCK,30-Oct-2020,21.2,21.21,21.19,21.21,446000
BSCL,30-Oct-2020,21.29,21.31,21.28,21.31,285400
BSCM,30-Oct-2020,21.81,21.82,21.8,21.82,292400
BSCN,30-Oct-2020,21.81,21.82,21.8,21.81,190400
BSCO,30-Oct-2020,22.17,22.18,22.1573,22.17,110700
BSCP,30-Oct-2020,22.35,22.36,22.3274,22.34,72000
BSCQ,30-Oct-2020,21.64,21.68,21.6,21.66,51000
BSCR,30-Oct-2020,21.96,21.975,21.902,21.92,36800
BSCS,30-Oct-2020,23.03,23.1,23.01,23.025,17400
BSCT,30-Oct-2020,21.2901,21.35,21.2901,21.31,7100
BSCU,30-Oct-2020,19.8,19.8,19.73,19.73,500
BSET,30-Oct-2020,14.83,15.01,14.51,14.76,88100
BSGM,30-Oct-2020,3.47,3.47,3.1469,3.16,373300
BSJK,30-Oct-2020,23.35,23.38,23.34,23.36,123500
BSJL,30-Oct-2020,22.94,22.98,22.92,22.96,196900
BSJM,30-Oct-2020,22.82,22.88,22.78,22.88,204100
BSJN,30-Oct-2020,24.56,24.61,24.46,24.6,615000
BSJO,30-Oct-2020,24.03,24.1,23.965,24.1,188400
BSJP,30-Oct-2020,23.46,23.53,23.39,23.53,192000
BSJQ,30-Oct-2020,24.44,24.55,24.41,24.55,64900
BSJR,30-Oct-2020,24.359,24.44,24.3333,24.4398,1100
BSJS,30-Oct-2020,24.66,24.675,24.649,24.675,200
BSML,30-Oct-2020,25.319,25.32,25.2979,25.32,3000
BSMM,30-Oct-2020,25.35,25.4,25.3397,25.4,2500
BSMN,30-Oct-2020,25.52,25.52,25.5,25.52,1500
BSMO,30-Oct-2020,25.5602,25.57,25.555,25.57,1800
BSMP,30-Oct-2020,25.7125,25.76,25.7125,25.76,800
BSMQ,30-Oct-2020,25.4032,25.42,25.4032,25.42,900
BSMR,30-Oct-2020,25.17,25.18,25.13,25.13,400
BSMT,30-Oct-2020,25.2926,25.32,25.2926,25.32,1000
BSQR,30-Oct-2020,1.2099,1.2099,1.12,1.14,36000
BSRR,30-Oct-2020,19.99,20.34,19.7,19.84,37000
BSTC,30-Oct-2020,88,88.2,87.95,88.1,186500
BSVN,30-Oct-2020,9.3,9.3,9.07,9.07,10800
BSY,30-Oct-2020,34.52,36.39,34.5,35.06,155700
BTAI,30-Oct-2020,47.29,47.44,44.315,45.69,317700
BTAQU,30-Oct-2020,9.95,9.95,9.95,9.95,3000
BTAQW,30-Oct-2020,0.65,0.65,0.65,0.65,100
BTBT,30-Oct-2020,3.86,3.9,3.625,3.75,17100
BTEC,30-Oct-2020,49.01,49.01,47.97,48.1881,104300
BTWNU,30-Oct-2020,10.15,10.15,10.05,10.1,71500
BUG,30-Oct-2020,21.38,21.38,20.5103,20.76,86100
BUSE,30-Oct-2020,17.62,18.21,17.32,17.99,235200
BVXV,30-Oct-2020,3.05,3.25,2.88,3,768200
BWAY,30-Oct-2020,6.18,6.18,5.55,5.5889,4900
BWB,30-Oct-2020,10.81,11.24,10.81,11.11,53200
BWEN,30-Oct-2020,3.75,3.9,3.71,3.72,138500
BWFG,30-Oct-2020,15.95,16.7699,15.95,16.5,15900
BWMX,30-Oct-2020,25.58,27.365,25.58,27.25,38000
BXRX,30-Oct-2020,1.13,1.14,1.02,1.09,1183100
BYFC,30-Oct-2020,1.65,1.6646,1.6,1.61,289700
BYND,30-Oct-2020,150.5,152.3,141.07,142.43,3166800
BYSI,30-Oct-2020,15.06,15.06,14.3,14.74,88300
BZUN,30-Oct-2020,37.1,37.42,36,36.59,544800
CAAS,30-Oct-2020,3,3.015,2.8703,2.95,18100
CABA,30-Oct-2020,12.11,12.45,11.2,11.57,43300
CAC,30-Oct-2020,31.73,32.36,31.73,31.97,44200
CACC,30-Oct-2020,318.8,323.69,266.7401,298.12,663700
CACG,30-Oct-2020,38.33,38.33,37.48,37.7911,8800
CAKE,30-Oct-2020,31.71,32.49,29.19,29.72,2261200
CALA,30-Oct-2020,3.58,3.6,3.48,3.54,391000
CALB,30-Oct-2020,13.0908,13.65,12.825,13.65,5100
CALM,30-Oct-2020,39.15,39.19,38.08,38.35,238400
CALT,30-Oct-2020,23.9,24,23.2971,23.34,6300
CAMP,30-Oct-2020,7.38,7.46,7.02,7.08,167300
CAMT,30-Oct-2020,17.97,18.33,17.42,17.64,128300
CAN,30-Oct-2020,1.93,2.18,1.87,2.18,4815200
CAPAU,30-Oct-2020,9.99,9.99,9.95,9.98,24400
CAPR,30-Oct-2020,4.1,4.1317,3.83,3.86,627500
CAR,30-Oct-2020,35.21,35.7,33.03,33.67,4418000
CARA,30-Oct-2020,13.12,13.58,13.09,13.26,328000
CARE,30-Oct-2020,6.88,7.23,6.88,6.95,59800
CARG,30-Oct-2020,19.92,20.16,19.2416,19.93,1279100
CARV,30-Oct-2020,6.52,6.7605,6.35,6.63,336700
CARZ,30-Oct-2020,39.98,39.98,39.02,39.35,32300
CASA,30-Oct-2020,4.64,4.69,4.15,4.17,212500
CASH,30-Oct-2020,28.79,29.39,28.18,29.34,358500
CASI,30-Oct-2020,1.96,2.4,1.96,2.35,1643100
CASS,30-Oct-2020,38.76,39.39,37.28,39.22,36300
CASY,30-Oct-2020,170.1,172.31,165.38,168.57,259100
CATB,30-Oct-2020,1.37,1.38,1.265,1.34,3191400
CATC,30-Oct-2020,62.21,63.12,61.7,62.09,9700
CATH,30-Oct-2020,40.84,40.84,39.93,40.05,24700
CATM,30-Oct-2020,18.99,18.99,16.67,17.81,692900
CATY,30-Oct-2020,22.5035,23.68,22.5035,23.53,382100
CBAN,30-Oct-2020,12.8,12.8,12.53,12.53,3500
CBAT,30-Oct-2020,2.61,2.67,2.4,2.44,857700
CBAY,30-Oct-2020,8.74,8.7458,8.21,8.32,812100
CBFV,30-Oct-2020,19.92,19.92,19.61,19.61,2300
CBIO,30-Oct-2020,5.85,5.87,5.34,5.48,372700
CBLI,30-Oct-2020,2.63,3.21,2.6,2.77,1760000
CBMB,30-Oct-2020,12.636,12.636,12.41,12.636,2300
CBMG,30-Oct-2020,18.02,18.07,17.9,18.01,76000
CBNK,30-Oct-2020,10.08,10.6,10.06,10.52,40100
CBPO,30-Oct-2020,115.91,116.36,115.19,116.21,80200
CBRL,30-Oct-2020,113.17,114.835,110.62,113.82,351400
CBSH,30-Oct-2020,62.19,62.84,61.22,62.25,498900
CBTX,30-Oct-2020,19.05,19.34,18.62,18.9,57100
CCAP,30-Oct-2020,13.024,13.024,12.8,12.8,9800
CCB,30-Oct-2020,14.27,15,14.27,14.86,36400
CCBG,30-Oct-2020,21.22,21.605,21.01,21.31,17100
CCCC,30-Oct-2020,25.51,25.51,24.12,24.75,274800
CCD,30-Oct-2020,22.79,22.93,22.22,22.35,91500
CCLP,30-Oct-2020,0.8415,0.8751,0.8268,0.8441,80200
CCMP,30-Oct-2020,141.7,144.37,140.72,142.19,177300
CCNC,30-Oct-2020,1.63,1.79,1.588,1.73,54300
CCNE,30-Oct-2020,18.25,18.4017,17.95,18.14,27700
CCOI,30-Oct-2020,55.91,56.28,55.36,55.8,296900
CCRC,30-Oct-2020,4.7,4.7,4.7,4.7,1000
CCRN,30-Oct-2020,7.65,8.22,7.48,7.85,346300
CCXI,30-Oct-2020,49.06,49.38,46.66,48,677500
CD,30-Oct-2020,13.68,13.94,13.49,13.94,1109800
CDAK,30-Oct-2020,8.76,9.0499,8.405,8.62,113600
CDC,30-Oct-2020,47.3,47.52,47.039,47.52,21300
CDEV,30-Oct-2020,0.5796,0.64,0.5413,0.6197,5968600
CDK,30-Oct-2020,42.41,43.19,42.23,43.1,808700
CDL,30-Oct-2020,40.27,40.52,40.11,40.4906,7800
CDLX,30-Oct-2020,75,75.32,70.7,73.82,583300
CDMO,30-Oct-2020,7.55,7.55,7.15,7.25,303100
CDMOP,30-Oct-2020,25.71,25.82,25.29,25.3,14800
CDNA,30-Oct-2020,52.64,55.885,48.04,49.05,975000
CDNS,30-Oct-2020,108.65,110.74,108.1333,109.37,2316600
CDTX,30-Oct-2020,2.6,2.7,2.58,2.61,117900
CDW,30-Oct-2020,119.94,123.1984,118.6071,122.6,1147000
CDXC,30-Oct-2020,4.56,4.66,4.45,4.51,159300
CDXS,30-Oct-2020,13.54,13.7765,13.15,13.31,260800
CDZI,30-Oct-2020,9.69,9.69,9.22,9.55,299300
CECE,30-Oct-2020,7.03,7.15,6.88,7.08,72400
CEFA,30-Oct-2020,25,25,24.9199,24.9478,700
CELC,30-Oct-2020,5.75,5.98,5.66,5.74,4900
CELH,30-Oct-2020,22,22.3,19.8,20.11,1232100
CEMI,30-Oct-2020,4.87,4.89,4.663,4.74,1138300
CENT,30-Oct-2020,39.37,39.75,38.6,38.96,66500
CENTA,30-Oct-2020,35.83,36.04,35.1,35.39,119000
CENX,30-Oct-2020,6.75,6.92,6.27,6.58,1029400
CERC,30-Oct-2020,2.14,2.216,2.05,2.06,143900
CERE,30-Oct-2020,10.2,11.16,10.155,10.3,144500
CEREW,30-Oct-2020,2.24,2.5,2.105,2.14,15700
CERN,30-Oct-2020,69.295,70.775,69.05,70.09,1474600
CERS,30-Oct-2020,5.65,5.8,5.15,5.25,1904800
CETX,30-Oct-2020,1.09,1.11,1.05,1.07,753500
CETXP,30-Oct-2020,2.1,2.1,2,2,1100
CETXW,30-Oct-2020,0.058,0.058,0.05,0.05,4400
CEVA,30-Oct-2020,41.5,41.795,39.5801,40.32,94300
CEY,30-Oct-2020,18.4801,18.5049,18.43,18.47,4100
CEZ,30-Oct-2020,22.3301,22.4212,22.3301,22.4212,1100
CFA,30-Oct-2020,54.06,54.29,53.525,53.9436,29000
CFB,30-Oct-2020,8.54,8.79,8.25,8.35,138700
CFBK,30-Oct-2020,13.57,13.65,13.55,13.55,4500
CFFA,30-Oct-2020,10.14,10.35,9.66,10.35,264000
CFFAW,30-Oct-2020,0.719,0.8344,0.67,0.8344,242900
CFFI,30-Oct-2020,31.6,31.605,31.01,31.15,6400
CFFN,30-Oct-2020,11.18,11.5,11.18,11.48,816600
CFIIU,30-Oct-2020,9.93,9.93,9.86,9.89,352800
CFIIW,30-Oct-2020,0.9,0.9,0.9,0.9,500
CFMS,30-Oct-2020,0.6931,0.711,0.66,0.6918,190800
CFO,30-Oct-2020,54.21,54.253,53.55,54.05,33700
CFRX,30-Oct-2020,5.71,5.915,5.59,5.65,142300
CG,30-Oct-2020,25.55,26.07,24.52,24.92,905700
CGBD,30-Oct-2020,8.21,8.28,8,8.22,80300
CGEN,30-Oct-2020,13.4,13.59,12.55,12.89,1255100
CGIX,30-Oct-2020,2.35,2.35,2.1076,2.25,157100
CGNX,30-Oct-2020,67.24,67.6,64.23,65.9,708900
CGO,30-Oct-2020,11.62,11.7237,11.44,11.63,27200
CGRO,30-Oct-2020,9.74,9.785,9.74,9.785,900
CGROU,30-Oct-2020,9.97,10.04,9.97,10.04,200
CGROW,30-Oct-2020,0.72,0.72,0.5985,0.5985,9400
CHB,30-Oct-2020,15.68,15.7489,15.64,15.7141,2100
CHCI,30-Oct-2020,2.5,2.52,2.34,2.52,163100
CHCO,30-Oct-2020,59.47,60.84,59.47,60.43,45000
CHDN,30-Oct-2020,152.13,154.89,147.06,149.15,289300
CHEF,30-Oct-2020,13.41,13.62,12.96,13.52,898200
CHEK,30-Oct-2020,0.305,0.3193,0.3001,0.3072,247900
CHEKZ,30-Oct-2020,0.0271,0.0343,0.0271,0.0343,1900
CHFS,30-Oct-2020,6.36,6.36,5.85,6.09,358200
CHI,30-Oct-2020,11.01,11.1005,10.84,10.89,178100
CHKP,30-Oct-2020,114.78,115.5,112.58,113.56,1110500
CHMA,30-Oct-2020,3.76,3.81,3.66,3.75,376800
CHMG,30-Oct-2020,33.87,34.6,33.67,34.08,6000
CHNA,30-Oct-2020,29.8,29.8,29.48,29.6551,1000
CHNG,30-Oct-2020,14.25,14.35,13.825,14.15,2670700
CHNGU,30-Oct-2020,51.5901,52.07,51.5901,52.07,1000
CHNR,30-Oct-2020,1.16,1.1759,1.11,1.15,110400
CHPM,30-Oct-2020,10.08,10.2,9.83,10.2,49900
CHRS,30-Oct-2020,17.07,17.405,16.49,16.67,848400
CHRW,30-Oct-2020,89.62,90,86.8,88.43,2411400
CHSCL,30-Oct-2020,27.63,28.2,27.5,28.02,55500
CHSCM,30-Oct-2020,26.09,26.53,26.09,26.49,40700
CHSCN,30-Oct-2020,26.77,27.44,26.76,27.44,38100
CHSCO,30-Oct-2020,27.56,28.03,27.3,27.97,42100
CHSCP,30-Oct-2020,28.56,29.05,28.4043,29,25300
CHTR,30-Oct-2020,580.55,610.66,580.55,603.82,2456300
CHUY,30-Oct-2020,22.17,22.92,20.705,20.99,146000
CHW,30-Oct-2020,7.88,7.92,7.74,7.8,192100
CHY,30-Oct-2020,11.74,11.74,11.4502,11.5,160400
CIBR,30-Oct-2020,33.82,33.85,32.91,33.31,697100
CID,30-Oct-2020,24.8446,24.993,24.8439,24.993,1800
CIDM,30-Oct-2020,0.4989,0.5025,0.47,0.47,1924800
CIGI,30-Oct-2020,70.99,72.22,69.89,70.88,128000
CIH,30-Oct-2020,1.29,1.35,1.28,1.34,62400
CIIC,30-Oct-2020,9.97,10.03,9.97,10.03,2600
CIICW,30-Oct-2020,1.11,1.18,1.02,1.07,17400
CINF,30-Oct-2020,71.06,72.26,69.92,70.74,1306600
CIVB,30-Oct-2020,14.08,14.43,14.04,14.26,34100
CIZ,30-Oct-2020,26.66,26.7,26.6,26.68,3300
CIZN,30-Oct-2020,21.88,21.88,21.62,21.7,4100
CJJD,30-Oct-2020,0.91,0.94,0.89,0.9,228800
CKPT,30-Oct-2020,2.35,2.38,2.16,2.19,372400
CLAR,30-Oct-2020,16.1,16.2529,15.32,15.51,239500
CLBK,30-Oct-2020,11.86,12.63,11.86,12.19,334000
CLBS,30-Oct-2020,1.55,1.55,1.4412,1.51,167500
CLCT,30-Oct-2020,56.82,57.305,53.25,54.93,128700
CLDB,30-Oct-2020,14.6,14.98,14.6,14.98,300
CLDX,30-Oct-2020,15.15,15.9,14.56,15.84,367900
CLEU,30-Oct-2020,5.41,6.0889,5.3996,5.773,12300
CLFD,30-Oct-2020,20.77,21.56,20.71,20.93,75200
CLGN,30-Oct-2020,6.8,6.98,6.8,6.975,600
CLIR,30-Oct-2020,2.3,2.4191,2.24,2.24,67100
CLLS,30-Oct-2020,16.37,16.46,15.62,15.91,159700
CLMT,30-Oct-2020,3.605,3.605,3.32,3.46,34100
CLNE,30-Oct-2020,2.49,2.5,2.44,2.48,873800
CLOU,30-Oct-2020,24.02,24.1,23.2401,23.45,1204900
CLPS,30-Oct-2020,3.24,3.24,3.05,3.08,67200
CLPT,30-Oct-2020,6.91,7.48,6.82,7,146200
CLRB,30-Oct-2020,1.17,1.2003,1.12,1.14,200500
CLRBZ,30-Oct-2020,0.1101,0.1349,0.11,0.11,1500
CLRG,30-Oct-2020,24.49,24.5,24.46,24.46,1400
CLRO,30-Oct-2020,1.8,1.8,1.56,1.63,73000
CLSD,30-Oct-2020,1.4,1.43,1.25,1.35,232200
CLSK,30-Oct-2020,7.83,7.89,7.12,7.55,1226700
CLSN,30-Oct-2020,0.5099,0.5099,0.4708,0.473,763500
CLVS,30-Oct-2020,5.17,5.17,4.85,4.93,4489500
CLWT,30-Oct-2020,2.7,2.76,2.55,2.65,11900
CLXT,30-Oct-2020,3.46,3.48,3.16,3.21,111400
CMBM,30-Oct-2020,22.18,23.13,21.8,23.04,219800
CMCO,30-Oct-2020,34.44,34.97,33.14,33.89,111600
CMCSA,30-Oct-2020,42.47,43.05,41.7464,42.24,22002000
CMCT,30-Oct-2020,8.17,8.17,7.98,8,13500
CMCTP,30-Oct-2020,24.9,24.9,24.9,24.9,100
CME,30-Oct-2020,149.15,150.87,147.8,150.72,1947800
CMFNL,30-Oct-2020,23,23.26,21.51,23.26,4200
CMLFU,30-Oct-2020,10.35,10.35,10.15,10.25,46500
CMLS,30-Oct-2020,5.31,5.36,5,5.06,73000
CMPI,30-Oct-2020,12.23,12.47,11.26,11.49,19200
CMPR,30-Oct-2020,76.11,79.36,72.14,73.4,203800
CMPS,30-Oct-2020,32.98,33,30.55,32,166400
CMRX,30-Oct-2020,2.75,2.78,2.55,2.67,409700
CMTL,30-Oct-2020,14.98,15.065,14.23,14.4,221500
CNBKA,30-Oct-2020,71.5,73.57,71.5,71.57,5400
CNCE,30-Oct-2020,10.5,10.6,10.07,10.32,112300
CNCR,30-Oct-2020,26.76,26.76,26.17,26.3853,3200
CNDT,30-Oct-2020,3.45,3.49,3.39,3.485,1680800
CNET,30-Oct-2020,1.43,1.44,1.32,1.37,200100
CNFR,30-Oct-2020,2.57,2.57,2.51,2.51,400
CNNB,30-Oct-2020,9.5,9.5,9.5,9.5,1200
CNOB,30-Oct-2020,15.17,15.73,15.17,15.43,112000
CNSL,30-Oct-2020,4.89,4.99,4.6,4.67,645800
CNSP,30-Oct-2020,1.81,1.81,1.66,1.6816,28200
CNST,30-Oct-2020,19.52,20.79,18.56,19.62,1370200
CNTG,30-Oct-2020,11.66,13.19,11.55,12.17,523300
CNTY,30-Oct-2020,4.7,4.8455,4.51,4.71,238400
CNXN,30-Oct-2020,45.28,45.79,45.18,45.55,87500
COCP,30-Oct-2020,0.81,0.84,0.7846,0.8343,664000
CODA,30-Oct-2020,5.6,5.89,5.52,5.52,3600
CODX,30-Oct-2020,13.82,13.95,12.88,13.41,1237600
COFS,30-Oct-2020,27.28,29.2,27.28,28.76,6900
COGT,30-Oct-2020,2.74,3.11,2.56,3.08,1490400
COHR,30-Oct-2020,126.3,126.3,122.38,125.14,159300
COHU,30-Oct-2020,20.71,22.4,20.4001,21.73,902200
COKE,30-Oct-2020,230.75,235.4466,228.05,228.95,26700
COLB,30-Oct-2020,27.36,28.57,27.36,28.41,558700
COLL,30-Oct-2020,17.98,18.07,17.24,17.83,363700
COLM,30-Oct-2020,81.52,84.5,73.115,74.59,1662700
COMM,30-Oct-2020,8.81,8.95,8.64,8.9,2316400
COMT,30-Oct-2020,24.01,24.28,24.01,24.18,95200
CONE,30-Oct-2020,71.96,72.36,70.465,71.05,847900
CONN,30-Oct-2020,10,10.04,9.32,9.37,296600
COOP,30-Oct-2020,20.91,21.4,20.64,21.08,1064900
CORE,30-Oct-2020,27.3,27.71,26.97,27.35,246500
CORT,30-Oct-2020,17.12,17.36,16.52,16.78,931400
COST,30-Oct-2020,361.13,363.85,355.79,357.62,2724900
COUP,30-Oct-2020,278.2,279.9,263.8,267.7,1120500
COWN,30-Oct-2020,20.78,21.5953,20.1101,21.46,742600
COWNL,30-Oct-2020,26.72,27,26.6901,26.85,7000
COWNZ,30-Oct-2020,25.35,25.35,25.09,25.29,4500
CPAH,30-Oct-2020,2.67,2.74,2.6444,2.67,17400
CPIX,30-Oct-2020,2.9268,2.9899,2.88,2.95,20600
CPLP,30-Oct-2020,7.21,7.39,7.21,7.39,64900
CPRT,30-Oct-2020,109.98,111.3,109.24,110.36,1498300
CPRX,30-Oct-2020,3.11,3.11,2.94,2.97,1051200
CPSH,30-Oct-2020,1.45,1.45,1.38,1.4,129900
CPSI,30-Oct-2020,27.88,28.2,27.61,27.89,91900
CPSS,30-Oct-2020,3.72,3.92,3.65,3.75,29700
CPST,30-Oct-2020,4.61,4.79,4.45,4.6,65400
CPTA,30-Oct-2020,8.6,8.69,8.6,8.69,2300
CPTAG,30-Oct-2020,22.99,23,22.97,23,5700
CPTAL,30-Oct-2020,22.5,22.79,22.5,22.79,1100
CPZ,30-Oct-2020,14.18,14.45,14.01,14.13,97900
CRAI,30-Oct-2020,40.99,41.83,40.46,40.95,25700
CRBP,30-Oct-2020,0.9835,0.9898,0.91,0.9397,2225700
CRDF,30-Oct-2020,16.08,16.1,14.87,15.82,1110100
CREE,30-Oct-2020,62.56,63.9,61.08,63.6,1684200
CREG,30-Oct-2020,3.19,3.2899,2.93,2.97,125200
CRESY,30-Oct-2020,3.01,3.24,2.98,3.15,101600
CREX,30-Oct-2020,1.03,1.035,0.9152,0.9699,269800
CREXW,30-Oct-2020,0.152,0.152,0.1126,0.1126,11500
CRIS,30-Oct-2020,1.09,1.17,1.07,1.15,546100
CRMT,30-Oct-2020,84.7,86.77,83.22,86.52,68300
CRNC,30-Oct-2020,59.04,59.93,54.01,54.58,644300
CRNT,30-Oct-2020,2.23,2.28,2.21,2.21,316100
CRNX,30-Oct-2020,12.55,12.58,11.7,12.08,177600
CRON,30-Oct-2020,5.53,5.53,5.17,5.29,3435600
CROX,30-Oct-2020,53.26,53.97,51.4301,52.33,1458700
CRSA,30-Oct-2020,10,10.05,10,10.02,43100
CRSAU,30-Oct-2020,10.25,10.25,10.25,10.25,1000
CRSAW,30-Oct-2020,0.67,0.72,0.67,0.71,1000
CRSP,30-Oct-2020,94.71,96.685,90.01,91.82,1056100
CRSR,30-Oct-2020,24.8,25.14,22.39,24.04,2509500
CRTD,30-Oct-2020,2.48,2.62,2.4,2.4,23500
CRTO,30-Oct-2020,16.5,17.4,16.5,17.16,1257600
CRTX,30-Oct-2020,50.19,50.505,47.55,47.87,83500
CRUS,30-Oct-2020,68.47,69,67.455,68.87,529800
CRVL,30-Oct-2020,91.15,91.91,89.74,91.22,51800
CRVS,30-Oct-2020,3.94,4.05,3.87,3.96,169900
CRWD,30-Oct-2020,125.4,126.32,120.45,123.84,4176600
CRWS,30-Oct-2020,5.69,5.78,5.69,5.77,2900
CSA,30-Oct-2020,42.8,42.8,42.4592,42.7411,400
CSB,30-Oct-2020,39.05,39.2438,38.7901,39.047,4200
CSBR,30-Oct-2020,8.77,8.89,8.7,8.78,26400
CSCO,30-Oct-2020,35.6,35.93,35.49,35.9,29159600
CSCW,30-Oct-2020,0.53,0.563,0.5003,0.5389,1022100
CSF,30-Oct-2020,41.11,41.15,40.95,40.95,26700
CSGP,30-Oct-2020,826.99,841.98,811.5415,823.61,257700
CSGS,30-Oct-2020,38.02,38.26,37.51,37.88,210600
CSII,30-Oct-2020,36.08,36.655,35.26,35.65,221500
CSIQ,30-Oct-2020,37.19,37.36,34.93,36.35,2124900
CSML,30-Oct-2020,22.66,22.87,22.41,22.61,16900
CSOD,30-Oct-2020,38.25,38.4,36.71,37.99,544600
CSPI,30-Oct-2020,7.1518,7.2999,6.95,7.09,7300
CSQ,30-Oct-2020,12.99,12.99,12.69,12.8,327200
CSSE,30-Oct-2020,15.14,15.75,14.27,14.82,74900
CSSEN,30-Oct-2020,24.97,25,24.75,24.885,3900
CSSEP,30-Oct-2020,22.6478,22.951,22.4,22.55,13400
CSTE,30-Oct-2020,9.95,9.96,9.63,9.65,84700
CSTL,30-Oct-2020,47.09,47.16,45.5,46.43,154900
CSTR,30-Oct-2020,10.16,10.5,10.16,10.39,38800
CSWC,30-Oct-2020,13,13.31,12.98,13.28,58700
